shipment_id,exporter_name,importer_name,exporter_country,importer_country,country,hs_code,value_usd,ship_date
S00009132,EXPORTER_02940,IMPORTER_03460,IL,ES,IL,180201,68149.52,2023-01-24
S00009133,EXPORTER_03210,IMPORTER_03204,CA,GB,CA,360102,27958.06,2024-10-18
S00009134,EXPORTER_00943,IMPORTER_03200,VN,IN,VN,020101,6524.07,2024-08-04
S00009135,EXPORTER_02142,IMPORTER_02331,DE,VN,DE,010301,24561.62,2024-06-16
S00009136,EXPORTER_01585,IMPORTER_02731,KR,KR,KR,260001,6117.81,2024-05-26
S00009137,EXPORTER_03993,IMPORTER_02445,ES,IN,ES,170002,87822.53,2024-01-15
S00009138,EXPORTER_01545,IMPORTER_03288,IL,SG,IL,350201,63997.08,2023-10-07
S00009139,EXPORTER_03820,IMPORTER_03374,VN,IL,VN,380100,58082.04,2023-11-23
S00009140,EXPORTER_00827,IMPORTER_02738,DE,CA,DE,010301,14749.85,2024-07-03
S00009141,EXPORTER_03602,IMPORTER_03144,MX,IL,MX,130001,4424.89,2024-10-17
S00009142,EXPORTER_00789,IMPORTER_03172,IT,FR,IT,220101,79037.3,2024-05-03
S00009143,EXPORTER_03320,IMPORTER_02193,GB,IN,GB,400302,77702.87,2023-10-16
S00009144,EXPORTER_02358,IMPORTER_00972,JP,MX,JP,400300,11656.39,2024-10-07
S00009145,EXPORTER_02328,IMPORTER_00283,US,VN,US,060202,10522.0,2024-10-04
S00009146,EXPORTER_02488,IMPORTER_03540,SE,IT,SE,400002,77425.17,2024-03-12
S00009147,EXPORTER_01922,IMPORTER_00585,SG,BR,SG,240102,84091.12,2024-11-12
S00009148,EXPORTER_00840,IMPORTER_00882,CA,ES,CA,230000,71392.88,2023-03-28
S00009149,EXPORTER_03453,IMPORTER_00190,AE,NL,AE,150001,86695.64,2024-12-23
S00009150,EXPORTER_00378,IMPORTER_00630,VN,US,VN,050201,75507.51,2023-01-13
S00009151,EXPORTER_00549,IMPORTER_01209,VN,SG,VN,270202,21512.27,2023-10-07
S00009152,EXPORTER_03435,IMPORTER_02964,TR,CN,TR,280100,41203.94,2024-02-13
S00009153,EXPORTER_01269,IMPORTER_00223,FR,GB,FR,160301,74869.96,2023-09-10
S00009154,EXPORTER_02925,IMPORTER_00194,ES,CN,ES,100301,89043.7,2024-04-13
S00009155,EXPORTER_01787,IMPORTER_00887,VN,CN,VN,300200,73285.2,2024-12-17
S00009156,EXPORTER_00699,IMPORTER_03652,VN,VN,VN,200201,86175.57,2024-07-18
S00009157,EXPORTER_01194,IMPORTER_02590,FR,BR,FR,290302,59067.54,2024-12-05
S00009158,EXPORTER_03259,IMPORTER_00063,IN,BR,IN,210000,125.81,2024-07-20
S00009159,EXPORTER_00220,IMPORTER_02034,TR,US,TR,160100,30978.96,2024-06-30
S00009160,EXPORTER_02841,IMPORTER_01630,BR,IL,BR,030201,21626.12,2024-01-25
S00009161,EXPORTER_03543,IMPORTER_02318,SG,VN,SG,290101,48445.0,2023-07-14
S00009162,EXPORTER_02840,IMPORTER_02018,KR,GB,KR,080400,69519.5,2024-11-02
S00009163,EXPORTER_00246,IMPORTER_02569,VN,US,VN,330402,30936.18,2024-03-03
S00009164,EXPORTER_00299,IMPORTER_01412,DE,CA,DE,460302,20702.02,2023-01-12
S00009165,EXPORTER_03612,IMPORTER_00259,AE,JP,AE,330001,81383.76,2023-08-10
S00009166,EXPORTER_00751,IMPORTER_03899,JP,CA,JP,360001,47361.53,2023-12-27
S00009167,EXPORTER_00711,IMPORTER_02118,CN,SG,CN,230102,11878.63,2024-12-15
S00009168,EXPORTER_02824,IMPORTER_00561,NL,SG,NL,330000,85038.37,2023-01-16
S00009169,EXPORTER_02382,IMPORTER_00059,CA,KR,CA,070101,3980.76,2023-05-16
S00009170,EXPORTER_02709,IMPORTER_00161,US,IL,US,130401,52944.42,2024-04-28
S00009171,EXPORTER_02294,IMPORTER_03333,CA,VN,CA,180301,34356.09,2024-09-14
S00009172,EXPORTER_01828,IMPORTER_03711,IN,FR,IN,330101,53500.31,2023-03-25
S00009173,EXPORTER_01103,IMPORTER_03898,US,DE,US,060300,27905.59,2023-09-27
S00009174,EXPORTER_00277,IMPORTER_00285,DE,MX,DE,380202,72908.71,2023-11-26
S00009175,EXPORTER_01330,IMPORTER_03744,BR,KR,BR,210202,8959.23,2024-03-30
S00009176,EXPORTER_01118,IMPORTER_01225,VN,SG,VN,050102,27260.72,2023-11-17
S00009177,EXPORTER_02183,IMPORTER_01853,JP,DE,JP,250301,60201.57,2024-06-30
S00009178,EXPORTER_02004,IMPORTER_00974,SG,IN,SG,050402,50235.44,2024-08-26
S00009179,EXPORTER_00262,IMPORTER_03683,GB,VN,GB,130201,34352.76,2023-07-01
S00009180,EXPORTER_02975,IMPORTER_00026,IL,IL,IL,130301,75680.2,2023-07-09
S00009181,EXPORTER_03397,IMPORTER_00389,JP,SE,JP,430401,17241.12,2024-05-27
S00009182,EXPORTER_00943,IMPORTER_01868,US,CN,US,260401,6554.05,2024-04-22
S00009183,EXPORTER_01968,IMPORTER_01424,AE,TR,AE,100302,74848.53,2023-10-01
S00009184,EXPORTER_02392,IMPORTER_03724,FR,KR,FR,420402,82962.06,2023-11-15
S00009185,EXPORTER_00151,IMPORTER_01775,JP,IN,JP,240402,45441.39,2023-06-02
S00009186,EXPORTER_03066,IMPORTER_02372,GB,IT,GB,490101,67582.51,2024-09-11
S00009187,EXPORTER_03904,IMPORTER_03275,AE,GB,AE,360002,84068.51,2023-04-27
S00009188,EXPORTER_02964,IMPORTER_02505,BR,BR,BR,470302,52867.02,2023-03-20
S00009189,EXPORTER_03644,IMPORTER_03772,JP,IL,JP,430202,5367.52,2024-03-28
S00009190,EXPORTER_02271,IMPORTER_02131,TR,CA,TR,170400,73996.12,2023-07-22
S00009191,EXPORTER_01481,IMPORTER_02668,VN,US,VN,050002,73919.4,2023-10-18
S00009192,EXPORTER_01933,IMPORTER_03368,US,JP,US,430400,9722.28,2024-04-03
S00009193,EXPORTER_00669,IMPORTER_02579,VN,NL,VN,230201,3460.12,2024-07-01
S00009194,EXPORTER_03459,IMPORTER_02551,KR,KR,KR,080202,31444.81,2024-02-13
S00009195,EXPORTER_02713,IMPORTER_00215,TR,NL,TR,340000,53963.75,2024-04-09
S00009196,EXPORTER_02138,IMPORTER_03688,KR,BR,KR,450302,33035.0,2024-04-10
S00009197,EXPORTER_01634,IMPORTER_01672,JP,BR,JP,160200,62410.76,2024-10-10
S00009198,EXPORTER_01010,IMPORTER_02203,IN,CN,IN,070002,43815.65,2023-11-08
S00009199,EXPORTER_00122,IMPORTER_02131,FR,SE,FR,130000,42754.68,2024-09-13
S00009200,EXPORTER_00108,IMPORTER_00427,JP,SE,JP,140001,72121.08,2023-03-05
S00009201,EXPORTER_02010,IMPORTER_03200,MX,VN,MX,130201,83551.69,2023-03-25
S00009202,EXPORTER_01347,IMPORTER_01904,SE,TR,SE,270300,30028.05,2023-11-21
S00009203,EXPORTER_03958,IMPORTER_00016,FR,VN,FR,180001,50204.72,2023-10-12
S00009204,EXPORTER_01512,IMPORTER_00501,FR,SE,FR,210401,62872.77,2024-07-24
S00009205,EXPORTER_02147,IMPORTER_02606,US,IN,US,410301,66520.29,2023-06-27
S00009206,EXPORTER_00935,IMPORTER_02032,SE,MX,SE,030101,53029.43,2023-09-03
S00009207,EXPORTER_00940,IMPORTER_03057,DE,CA,DE,350002,88816.03,2023-06-16
S00009208,EXPORTER_03882,IMPORTER_01873,MX,TR,MX,040300,57337.61,2024-12-06
S00009209,EXPORTER_02227,IMPORTER_03944,NL,DE,NL,370100,20556.05,2023-06-10
S00009210,EXPORTER_02784,IMPORTER_01158,AE,SG,AE,100100,17598.41,2023-09-26
S00009211,EXPORTER_00886,IMPORTER_03078,TR,BR,TR,200002,43263.07,2023-03-27
S00009212,EXPORTER_02664,IMPORTER_00425,CN,CN,CN,370100,3601.12,2023-08-24
S00009213,EXPORTER_01587,IMPORTER_00748,CN,FR,CN,460401,15921.44,2024-08-01
S00009214,EXPORTER_02689,IMPORTER_00688,SE,GB,SE,130302,4285.31,2024-01-06
S00009215,EXPORTER_03819,IMPORTER_03071,CN,KR,CN,310301,89508.73,2024-03-21
S00009216,EXPORTER_01849,IMPORTER_03173,FR,AE,FR,260302,46935.79,2024-05-10
S00009217,EXPORTER_02867,IMPORTER_03136,SG,IT,SG,400101,7463.7,2024-01-26
S00009218,EXPORTER_01142,IMPORTER_01488,BR,VN,BR,010400,46069.75,2024-01-02
S00009219,EXPORTER_02535,IMPORTER_03017,IN,VN,IN,400001,78683.94,2024-10-13
S00009220,EXPORTER_01237,IMPORTER_00709,NL,FR,NL,320302,46023.06,2024-01-09
S00009221,EXPORTER_03673,IMPORTER_01014,KR,NL,KR,460402,42424.81,2023-07-01
S00009222,EXPORTER_00952,IMPORTER_02877,US,ES,US,170102,85174.38,2024-12-10
S00009223,EXPORTER_01015,IMPORTER_00686,NL,CN,NL,080000,33221.6,2024-08-26
S00009224,EXPORTER_03925,IMPORTER_03532,ES,CA,ES,160202,1778.6,2024-06-25
S00009225,EXPORTER_03810,IMPORTER_01528,KR,SG,KR,410200,46068.18,2023-06-02
S00009226,EXPORTER_03379,IMPORTER_01056,CA,IL,CA,490301,34463.1,2024-07-17
S00009227,EXPORTER_02372,IMPORTER_01044,US,US,US,450402,64437.53,2023-04-15
S00009228,EXPORTER_02023,IMPORTER_00103,SG,ES,SG,250302,21903.5,2023-06-07
S00009229,EXPORTER_01968,IMPORTER_02734,IT,NL,IT,080301,51291.31,2024-03-27
S00009230,EXPORTER_02077,IMPORTER_02598,SG,IL,SG,470002,54208.77,2023-04-12
S00009231,EXPORTER_02124,IMPORTER_03278,IL,JP,IL,480000,38088.97,2023-05-07
S00009232,EXPORTER_00220,IMPORTER_02923,IT,CA,IT,300401,52196.55,2024-10-09
S00009233,EXPORTER_03671,IMPORTER_00318,KR,VN,KR,430201,7724.5,2024-11-22
S00009234,EXPORTER_03094,IMPORTER_03561,SG,IL,SG,430101,14519.21,2023-04-02
S00009235,EXPORTER_02485,IMPORTER_01343,KR,AE,KR,140201,38743.0,2023-02-23
S00009236,EXPORTER_01893,IMPORTER_00002,IN,BR,IN,010201,54871.85,2024-12-27
S00009237,EXPORTER_00070,IMPORTER_01173,IL,SE,IL,190201,9534.43,2023-08-02
S00009238,EXPORTER_02467,IMPORTER_03406,NL,GB,NL,250101,86592.43,2024-09-13
S00009239,EXPORTER_03885,IMPORTER_03427,CA,ES,CA,100100,43594.57,2024-12-29
S00009240,EXPORTER_00526,IMPORTER_03840,GB,ES,GB,240200,86188.19,2023-09-27
S00009241,EXPORTER_01552,IMPORTER_03799,TR,GB,TR,020300,49220.68,2023-07-04
S00009242,EXPORTER_02002,IMPORTER_00158,VN,SE,VN,410102,30806.86,2024-06-05
S00009243,EXPORTER_00061,IMPORTER_00861,SE,MX,SE,280201,86887.15,2023-09-19
S00009244,EXPORTER_00930,IMPORTER_00218,IL,CN,IL,280300,20892.14,2024-05-23
S00009245,EXPORTER_00777,IMPORTER_00985,JP,CN,JP,090202,59090.28,2024-06-18
S00009246,EXPORTER_02852,IMPORTER_00657,KR,GB,KR,350302,88011.42,2023-07-14
S00009247,EXPORTER_03476,IMPORTER_03953,JP,AE,JP,100402,58541.64,2024-09-02
S00009248,EXPORTER_02629,IMPORTER_02708,SG,VN,SG,230400,30803.34,2024-07-21
S00009249,EXPORTER_03045,IMPORTER_02640,FR,IT,FR,300401,52512.13,2023-03-06
S00009250,EXPORTER_00403,IMPORTER_01450,IN,MX,IN,230200,24776.35,2024-05-27
S00009251,EXPORTER_02378,IMPORTER_01516,IN,US,IN,460200,74667.84,2023-07-09
S00009252,EXPORTER_01519,IMPORTER_00630,GB,JP,GB,430300,46694.16,2023-03-24
S00009253,EXPORTER_02120,IMPORTER_01631,GB,IL,GB,040201,73575.11,2024-02-26
S00009254,EXPORTER_01674,IMPORTER_03124,ES,IN,ES,330301,63401.1,2023-05-05
S00009255,EXPORTER_02975,IMPORTER_02415,JP,NL,JP,090400,80947.56,2023-11-20
S00009256,EXPORTER_00678,IMPORTER_01120,AE,JP,AE,490001,87781.53,2024-06-16
S00009257,EXPORTER_03007,IMPORTER_02651,GB,IT,GB,490300,90088.72,2024-12-23
S00009258,EXPORTER_00845,IMPORTER_01239,GB,SG,GB,040201,82676.31,2024-06-25
S00009259,EXPORTER_01100,IMPORTER_01768,KR,SE,KR,100200,86767.29,2024-07-03
S00009260,EXPORTER_03176,IMPORTER_01302,SE,NL,SE,350400,37551.74,2023-08-01
S00009261,EXPORTER_02314,IMPORTER_01032,DE,KR,DE,130401,60786.83,2024-08-15
S00009262,EXPORTER_03267,IMPORTER_01083,BR,CN,BR,410200,10279.57,2024-03-09
S00009263,EXPORTER_00382,IMPORTER_03759,VN,AE,VN,100201,61728.94,2024-10-17
S00009264,EXPORTER_00767,IMPORTER_03610,SE,VN,SE,200300,89509.15,2023-08-08
S00009265,EXPORTER_03396,IMPORTER_00298,IN,ES,IN,420202,7575.15,2024-05-30
S00009266,EXPORTER_01655,IMPORTER_03701,KR,BR,KR,220402,35862.21,2024-10-19
S00009267,EXPORTER_00707,IMPORTER_01330,FR,NL,FR,380401,60140.6,2023-08-10
S00009268,EXPORTER_02519,IMPORTER_01824,GB,BR,GB,190302,59711.61,2024-11-15
S00009269,EXPORTER_03853,IMPORTER_00964,JP,CA,JP,340402,20628.04,2023-02-27
S00009270,EXPORTER_01217,IMPORTER_01977,BR,AE,BR,100001,3389.07,2023-11-03
S00009271,EXPORTER_03095,IMPORTER_02937,US,GB,US,110400,63063.81,2023-12-23
S00009272,EXPORTER_00073,IMPORTER_00733,SE,KR,SE,150300,77884.18,2023-12-04
S00009273,EXPORTER_02472,IMPORTER_00773,US,MX,US,260002,58463.12,2024-06-16
S00009274,EXPORTER_03094,IMPORTER_02848,SE,NL,SE,020300,86503.65,2023-06-14
S00009275,EXPORTER_01037,IMPORTER_01491,ES,CN,ES,030002,82788.9,2024-07-25
S00009276,EXPORTER_00066,IMPORTER_02602,GB,IL,GB,090002,54945.69,2023-07-11
S00009277,EXPORTER_00901,IMPORTER_01356,MX,CN,MX,280102,25044.77,2024-10-19
S00009278,EXPORTER_00875,IMPORTER_01644,JP,MX,JP,030401,21641.93,2023-08-16
S00009279,EXPORTER_01742,IMPORTER_03909,MX,FR,MX,490301,73501.61,2024-01-02
S00009280,EXPORTER_00893,IMPORTER_02506,IL,TR,IL,080302,37366.86,2024-03-21
S00009281,EXPORTER_03380,IMPORTER_00426,MX,BR,MX,010100,73962.88,2024-10-15
S00009282,EXPORTER_01900,IMPORTER_03528,VN,BR,VN,100100,82304.64,2024-10-17
S00009283,EXPORTER_02273,IMPORTER_01049,MX,TR,MX,400002,59235.76,2024-07-09
S00009284,EXPORTER_00840,IMPORTER_03574,GB,AE,GB,070402,62450.18,2023-10-25
S00009285,EXPORTER_01572,IMPORTER_01675,IT,FR,IT,020100,55018.2,2024-10-13
S00009286,EXPORTER_01665,IMPORTER_00704,CA,BR,CA,120002,68544.35,2024-09-08
S00009287,EXPORTER_01207,IMPORTER_00718,IT,CN,IT,100300,11639.61,2024-01-18
S00009288,EXPORTER_01485,IMPORTER_03690,DE,FR,DE,180001,5477.75,2023-05-23
S00009289,EXPORTER_02989,IMPORTER_01127,ES,US,ES,360002,4788.04,2023-11-01
S00009290,EXPORTER_00116,IMPORTER_02700,IL,JP,IL,180302,52078.93,2024-11-10
S00009291,EXPORTER_02039,IMPORTER_03319,CN,TR,CN,100402,27896.06,2023-10-23
S00009292,EXPORTER_00562,IMPORTER_02734,SG,NL,SG,080302,31508.65,2023-07-25
S00009293,EXPORTER_02863,IMPORTER_00914,IT,VN,IT,320402,45673.08,2024-03-03
S00009294,EXPORTER_00963,IMPORTER_03479,NL,SE,NL,210400,61547.12,2024-01-05
S00009295,EXPORTER_02099,IMPORTER_02569,IL,NL,IL,480200,73070.91,2024-03-13
S00009296,EXPORTER_00225,IMPORTER_00738,IL,JP,IL,190002,4587.35,2024-08-16
S00009297,EXPORTER_00569,IMPORTER_02594,DE,GB,DE,220202,49857.94,2024-06-01
S00009298,EXPORTER_02512,IMPORTER_03614,KR,FR,KR,430101,32460.79,2024-09-26
S00009299,EXPORTER_03926,IMPORTER_03672,IL,MX,IL,140301,63464.92,2023-07-04
S00009300,EXPORTER_01283,IMPORTER_00279,BR,CA,BR,230200,55776.97,2023-12-30
S00009301,EXPORTER_01786,IMPORTER_02143,MX,CA,MX,480300,51599.88,2024-06-08
S00009302,EXPORTER_03671,IMPORTER_02111,DE,AE,DE,390001,8934.85,2024-03-27
S00009303,EXPORTER_03129,IMPORTER_03176,FR,DE,FR,400401,76043.4,2024-04-29
S00009304,EXPORTER_00034,IMPORTER_02945,MX,SG,MX,200000,82372.25,2023-05-25
S00009305,EXPORTER_00342,IMPORTER_01298,BR,JP,BR,360300,65781.56,2024-03-25
S00009306,EXPORTER_01526,IMPORTER_02454,US,CN,US,230301,10121.23,2024-07-23
S00009307,EXPORTER_00734,IMPORTER_02302,MX,IL,MX,310202,83736.97,2024-09-24
S00009308,EXPORTER_01847,IMPORTER_01393,AE,VN,AE,330201,89412.76,2024-06-25
S00009309,EXPORTER_01391,IMPORTER_01317,IN,JP,IN,260001,22623.37,2024-08-03
S00009310,EXPORTER_02745,IMPORTER_01733,ES,NL,ES,340301,26457.34,2024-12-11
S00009311,EXPORTER_03731,IMPORTER_00339,NL,NL,NL,110001,3731.98,2023-10-27
S00009312,EXPORTER_00303,IMPORTER_01262,AE,MX,AE,390401,45428.34,2024-09-27
S00009313,EXPORTER_03854,IMPORTER_03816,JP,CN,JP,330201,24289.67,2024-12-22
S00009314,EXPORTER_01765,IMPORTER_00534,VN,GB,VN,100400,31228.35,2023-06-05
S00009315,EXPORTER_00115,IMPORTER_03406,CN,VN,CN,290102,23018.08,2024-04-14
S00009316,EXPORTER_01058,IMPORTER_03380,ES,TR,ES,020300,2664.35,2024-04-04
S00009317,EXPORTER_00951,IMPORTER_02432,KR,GB,KR,190102,73408.0,2024-02-03
S00009318,EXPORTER_02999,IMPORTER_02366,KR,CN,KR,120102,69018.56,2023-08-12
S00009319,EXPORTER_02744,IMPORTER_01689,SG,KR,SG,030202,83321.46,2024-09-11
S00009320,EXPORTER_01062,IMPORTER_01437,TR,CA,TR,280401,54939.47,2024-10-27
S00009321,EXPORTER_00076,IMPORTER_02571,SE,FR,SE,030201,69688.58,2023-05-25
S00009322,EXPORTER_01470,IMPORTER_00756,IT,TR,IT,110402,18054.67,2024-07-24
S00009323,EXPORTER_02360,IMPORTER_02667,GB,GB,GB,430202,4380.32,2023-01-19
S00009324,EXPORTER_03954,IMPORTER_00557,IL,SE,IL,260201,76129.41,2023-10-20
S00009325,EXPORTER_01336,IMPORTER_02726,IN,AE,IN,300302,88554.66,2023-08-23
S00009326,EXPORTER_03272,IMPORTER_03721,BR,DE,BR,280101,81841.18,2023-07-02
S00009327,EXPORTER_02757,IMPORTER_00786,ES,BR,ES,470000,39226.27,2023-08-15
S00009328,EXPORTER_03218,IMPORTER_01848,IL,GB,IL,180401,7047.07,2023-08-18
S00009329,EXPORTER_00989,IMPORTER_00450,FR,DE,FR,350402,72294.68,2023-09-20
S00009330,EXPORTER_00161,IMPORTER_03378,AE,CA,AE,180401,10510.91,2024-03-31
S00009331,EXPORTER_03705,IMPORTER_02514,KR,IT,KR,130100,56665.02,2024-01-20
S00009332,EXPORTER_03348,IMPORTER_00553,VN,FR,VN,060002,67058.37,2024-08-11
S00009333,EXPORTER_00482,IMPORTER_03541,CN,US,CN,280202,52230.84,2023-09-22
S00009334,EXPORTER_00598,IMPORTER_01110,IN,JP,IN,330300,17167.91,2023-09-07
S00009335,EXPORTER_02864,IMPORTER_01233,AE,DE,AE,100301,81647.18,2024-06-05
S00009336,EXPORTER_01178,IMPORTER_02217,VN,SE,VN,280102,42480.53,2023-03-10
S00009337,EXPORTER_01165,IMPORTER_02948,AE,US,AE,370000,42753.32,2024-08-19
S00009338,EXPORTER_03605,IMPORTER_01010,VN,DE,VN,460402,25910.5,2023-02-28
S00009339,EXPORTER_02432,IMPORTER_03205,SG,JP,SG,430400,7942.55,2024-05-18
S00009340,EXPORTER_03439,IMPORTER_02917,IT,SG,IT,260100,67627.46,2024-07-28
S00009341,EXPORTER_00374,IMPORTER_02135,VN,NL,VN,190000,84906.89,2024-03-29
S00009342,EXPORTER_02019,IMPORTER_01601,SG,CA,SG,010002,80231.04,2023-03-18
S00009343,EXPORTER_02988,IMPORTER_01949,MX,VN,MX,270402,63401.51,2023-07-13
S00009344,EXPORTER_02641,IMPORTER_02582,SE,CN,SE,010400,73402.61,2024-05-11
S00009345,EXPORTER_03569,IMPORTER_03813,CN,AE,CN,190302,58108.65,2023-09-07
S00009346,EXPORTER_00556,IMPORTER_00867,JP,SE,JP,160000,34980.48,2023-11-26
S00009347,EXPORTER_00124,IMPORTER_02165,FR,KR,FR,140200,1034.06,2023-01-01
S00009348,EXPORTER_00243,IMPORTER_00431,SE,DE,SE,100102,35623.63,2024-01-24
S00009349,EXPORTER_03497,IMPORTER_01952,NL,MX,NL,240000,28929.74,2024-12-18
S00009350,EXPORTER_02814,IMPORTER_00331,IT,NL,IT,300100,67413.76,2023-10-28
S00009351,EXPORTER_02291,IMPORTER_01355,DE,SE,DE,410100,86808.89,2023-10-16
S00009352,EXPORTER_03103,IMPORTER_03257,TR,IL,TR,390101,50114.69,2023-08-07
S00009353,EXPORTER_02563,IMPORTER_01151,BR,CA,BR,030200,87683.25,2024-06-01
S00009354,EXPORTER_03922,IMPORTER_00727,FR,VN,FR,040400,3473.66,2023-12-25
S00009355,EXPORTER_03181,IMPORTER_02145,IT,US,IT,130401,15560.97,2023-08-06
S00009356,EXPORTER_01457,IMPORTER_02852,VN,SG,VN,400201,13288.38,2023-03-02
S00009357,EXPORTER_02471,IMPORTER_03347,BR,SE,BR,070102,71500.13,2024-11-01
S00009358,EXPORTER_00159,IMPORTER_03195,IN,DE,IN,080300,59844.89,2024-02-22
S00009359,EXPORTER_01317,IMPORTER_00999,AE,IL,AE,170000,71863.63,2024-09-18
S00009360,EXPORTER_02090,IMPORTER_01879,KR,MX,KR,440201,37386.95,2024-03-17
S00009361,EXPORTER_02929,IMPORTER_03149,SG,SG,SG,190000,86917.66,2024-01-08
S00009362,EXPORTER_03615,IMPORTER_03750,DE,IT,DE,240200,15212.21,2023-09-14
S00009363,EXPORTER_03853,IMPORTER_01637,KR,MX,KR,070000,42044.86,2023-09-26
S00009364,EXPORTER_03740,IMPORTER_01563,TR,DE,TR,070100,75411.35,2023-06-06
S00009365,EXPORTER_02209,IMPORTER_01014,MX,BR,MX,350402,19870.35,2024-10-14
S00009366,EXPORTER_02773,IMPORTER_02265,ES,MX,ES,030401,22474.91,2024-09-09
S00009367,EXPORTER_03477,IMPORTER_02738,FR,BR,FR,050300,7228.59,2023-07-06
S00009368,EXPORTER_03926,IMPORTER_01354,TR,AE,TR,430401,19590.3,2023-09-28
S00009369,EXPORTER_00715,IMPORTER_01266,BR,MX,BR,270000,57514.2,2023-02-20
S00009370,EXPORTER_00215,IMPORTER_03989,GB,SG,GB,300301,16649.21,2024-02-06
S00009371,EXPORTER_03110,IMPORTER_02687,MX,IL,MX,350302,20994.73,2024-01-15
S00009372,EXPORTER_00876,IMPORTER_00424,IL,CN,IL,260300,66858.5,2023-10-30
S00009373,EXPORTER_00459,IMPORTER_01255,KR,US,KR,300201,73773.01,2024-10-23
S00009374,EXPORTER_00701,IMPORTER_00057,CN,ES,CN,380401,39218.12,2023-02-09
S00009375,EXPORTER_00701,IMPORTER_00633,ES,US,ES,370402,41504.88,2024-02-26
S00009376,EXPORTER_03144,IMPORTER_03423,IN,VN,IN,420002,35153.84,2023-04-09
S00009377,EXPORTER_02004,IMPORTER_02492,CA,AE,CA,340400,64135.73,2024-06-19
S00009378,EXPORTER_03425,IMPORTER_01751,SG,FR,SG,100101,53661.94,2024-06-27
S00009379,EXPORTER_03807,IMPORTER_03459,CA,US,CA,190101,68133.76,2023-01-05
S00009380,EXPORTER_00224,IMPORTER_00049,JP,JP,JP,340301,8345.72,2024-12-21
S00009381,EXPORTER_02354,IMPORTER_01283,TR,GB,TR,020202,23715.1,2023-01-27
S00009382,EXPORTER_00857,IMPORTER_03360,FR,MX,FR,430401,61321.85,2023-03-14
S00009383,EXPORTER_03244,IMPORTER_01080,VN,BR,VN,260200,27892.17,2024-06-04
S00009384,EXPORTER_02290,IMPORTER_02567,BR,IL,BR,370000,75638.31,2024-07-02
S00009385,EXPORTER_02110,IMPORTER_00302,US,NL,US,490201,9198.47,2023-07-18
S00009386,EXPORTER_02029,IMPORTER_00983,GB,AE,GB,200202,60327.46,2023-04-25
S00009387,EXPORTER_03045,IMPORTER_00910,KR,MX,KR,030000,46186.94,2024-04-23
S00009388,EXPORTER_02222,IMPORTER_00274,GB,CN,GB,460301,38407.81,2024-06-27
S00009389,EXPORTER_01374,IMPORTER_03606,ES,SG,ES,430101,42782.2,2023-03-09
S00009390,EXPORTER_00727,IMPORTER_02010,MX,JP,MX,410102,56614.92,2024-11-25
S00009391,EXPORTER_00406,IMPORTER_00554,IT,CN,IT,490000,86718.57,2023-05-31
S00009392,EXPORTER_01798,IMPORTER_01108,JP,CA,JP,330201,26426.88,2024-10-04
S00009393,EXPORTER_01269,IMPORTER_03113,MX,ES,MX,390100,79831.13,2023-08-30
S00009394,EXPORTER_00369,IMPORTER_02867,NL,SG,NL,270300,65227.66,2024-04-10
S00009395,EXPORTER_01596,IMPORTER_01890,SE,CA,SE,200201,1746.1,2024-03-17
S00009396,EXPORTER_02906,IMPORTER_03803,AE,IN,AE,120100,69590.08,2023-07-31
S00009397,EXPORTER_01950,IMPORTER_03760,KR,DE,KR,430102,47809.36,2023-06-28
S00009398,EXPORTER_02595,IMPORTER_00628,BR,SE,BR,320300,56819.32,2023-04-11
S00009399,EXPORTER_01735,IMPORTER_02910,CN,IT,CN,230402,60613.34,2024-10-31
S00009400,EXPORTER_01613,IMPORTER_01829,GB,IT,GB,050402,23600.31,2024-12-06
S00009401,EXPORTER_00857,IMPORTER_01756,CN,US,CN,220002,48094.82,2024-10-09
S00009402,EXPORTER_01468,IMPORTER_03380,VN,MX,VN,100101,61018.35,2024-12-20
S00009403,EXPORTER_00631,IMPORTER_03334,MX,DE,MX,380002,21423.16,2024-01-18
S00009404,EXPORTER_03769,IMPORTER_03649,ES,IL,ES,480400,10096.13,2023-04-17
S00009405,EXPORTER_02769,IMPORTER_03390,CN,JP,CN,180101,85764.21,2024-01-12
S00009406,EXPORTER_03043,IMPORTER_03963,IT,IN,IT,410101,63698.02,2024-08-24
S00009407,EXPORTER_01040,IMPORTER_03969,KR,IN,KR,480201,2327.65,2023-12-18
S00009408,EXPORTER_02474,IMPORTER_00375,IT,DE,IT,120400,67028.46,2024-12-16
S00009409,EXPORTER_00590,IMPORTER_02214,US,IN,US,270101,70470.24,2023-07-17
S00009410,EXPORTER_01258,IMPORTER_02885,IN,TR,IN,200301,1352.75,2024-02-20
S00009411,EXPORTER_01917,IMPORTER_02168,AE,KR,AE,070302,34492.69,2023-06-09
S00009412,EXPORTER_01317,IMPORTER_00484,SG,KR,SG,400401,844.34,2023-02-26
S00009413,EXPORTER_02087,IMPORTER_03489,VN,IN,VN,010402,37774.2,2024-03-15
S00009414,EXPORTER_01474,IMPORTER_02040,IN,ES,IN,270100,9964.11,2024-06-20
S00009415,EXPORTER_01907,IMPORTER_01723,IL,JP,IL,300002,16418.98,2023-07-06
S00009416,EXPORTER_02461,IMPORTER_01248,CN,TR,CN,310302,15746.72,2023-06-05
